name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Crock mania b.doce,{},outros,ai_estimated,7898940788972,crock mania b.doce,462.0,5.0,70.0,18.0,5.0,,,,,
Bolacha doce de leite sol 5uni,{},outros,ai_estimated,7896005210567,bolacha doce de leite sol 5uni,482.0,6.0,65.0,22.0,2.0,,,,,Bolacha doce de leite sol 5uni
Pipoca doce premium,{},outros,ai_estimated,7896494901847,pipoca doce premium,431.0,4.0,70.0,15.0,5.0,,,,,Pipoca doce premium
Ovo jumbo,{},outros,ai_estimated,7896304102952,ovo jumbo,155.0,13.0,1.0,11.0,,,,,,Ovo jumbo
GOLD WHEY ORIGINAL,{},outros,ai_estimated,7893095104103,gold whey original,377.0,75.0,8.0,5.0,,,,,ADAPTOGEN SCIENCE,GOLD WHEY ORIGINAL
LaCreme,{},outros,ai_estimated,7896986280429,lacreme,522.0,8.0,55.0,30.0,3.0,,,,CacauShow,
Pao fofo,{},outros,ai_estimated,7898957583027,pao fofo,259.0,8.0,50.0,3.0,2.0,,,,,Pao fofo
"Falafel, arroz branco e feijão carioca",{},outros,ai_estimated,7898637355050,"falafel, arroz branco e feijão carioca",204.0,8.0,25.0,8.0,5.0,,,,,"Falafel, arroz branco e feijão carioca"
CÓDIGO DE BARRAS duvale feijão carioca,{},outros,ai_estimated,0761062301077,código de barras duvale feijão carioca,125.0,8.0,22.0,0.5,7.0,,,,,
Chocolate tradicional,{},outros,ai_estimated,7896327510246,chocolate tradicional,522.0,8.0,55.0,30.0,3.0,,,,,Chocolate tradicional
Bonomilho,{},outros,ai_estimated,7896333200735,bonomilho,435.0,5.0,70.0,15.0,3.0,,,,,Bonomilho
Petisco de tilápia,{},outros,ai_estimated,7896295383071,petisco de tilápia,355.0,50.0,5.0,15.0,,,,,,Petisco de tilápia
Broinha Da Milho,{},outros,ai_estimated,7898950172297,broinha da milho,435.0,5.0,70.0,15.0,3.0,,,,Porto Alegre,
Torrada levemente salgada,{},outros,ai_estimated,7896189072777,torrada levemente salgada,365.0,10.0,70.0,5.0,4.0,,,,,Torrada levemente salgada
Presunto fatiado sem capa de gordura,{},outros,ai_estimated,7896716312291,presunto fatiado sem capa de gordura,107.0,18.0,2.0,3.0,,,,,,Presunto  fatiado sem capa de gordura
Massa para lasanha pré-cozida,{},outros,ai_estimated,7896258400074,massa para lasanha pré-cozida,346.0,12.0,70.0,2.0,3.0,,,,,Massa para lasanha pré-cozida
Macarrao gravata,{},outros,ai_estimated,7896005212745,macarrao gravata,346.0,12.0,70.0,2.0,3.0,,,,,Macarrao gravata
Croissant,{},outros,ai_estimated,7899769105261,croissant,437.0,8.0,45.0,25.0,2.0,,,,Bread King,
Suco leve todo sabor siciliano,{},outros,ai_estimated,7899921601693,suco leve todo sabor siciliano,24.0,0.1,6.0,,,,,,,Suco leve todo sabor siciliano
Tereré black,{},outros,ai_estimated,7896328299010,tereré black,2.0,0.1,0.5,,,,,,Barão de cotegipe,
Trento Chocolate,{},outros,ai_estimated,7896306625237,trento chocolate,516.0,6.0,60.0,28.0,3.0,,,,Trento,Trento Chocolate
Wheyprotein zero lactose capuccino,{},outros,ai_estimated,7898564425628,wheyprotein zero lactose capuccino,377.0,75.0,8.0,5.0,,,,,,Wheyprotein  zero lactose capuccino
Pão de forma com aveia,{},outros,ai_estimated,7897352009972,pão de forma com aveia,264.0,9.0,48.0,4.0,4.0,,,,,Pão de forma com aveia
Penne Rigate Grano Duro,{},outros,ai_estimated,7891737318475,penne rigate grano duro,346.0,12.0,70.0,2.0,3.0,,,,Member’s Mark,
Cerveja ipa patagonia,{},outros,ai_estimated,7891991300933,cerveja ipa patagonia,21.0,0.8,4.5,,,,,,,Cerveja ipa patagonia
Barra de banana e morango,{},outros,ai_estimated,7896798603287,barra de banana e morango,317.0,3.0,65.0,5.0,5.0,,,,,Barra de banana e morango
Pastel de frango,{},outros,ai_estimated,7898615291349,pastel de frango,322.0,10.0,30.0,18.0,2.0,,,,,Pastel de frango
Gotas de panetone,{},outros,ai_estimated,7897173067540,gotas de panetone,372.0,7.0,50.0,16.0,3.0,,,,,Gotas de panetone
Nozes Sem Casca,{},outros,ai_estimated,7891089447960,nozes sem casca,701.0,15.0,14.0,65.0,7.0,,,,La Violetera,
Coca-Cola de Vidro,{},outros,ai_estimated,7894900015119,coca-cola de vidro,42.0,,10.6,,,,,,Coca-Cola,
Whey 100% hd gourmet,{},outros,ai_estimated,7908808000273,whey 100% hd gourmet,377.0,75.0,8.0,5.0,,,,,,Whey 100% hd  gourmet
Tapiocoa,{},outros,ai_estimated,7898222740766,tapiocoa,130.0,0.5,32.0,,,,,,,Tapiocoa
Pão de forma integral cadice,{},outros,ai_estimated,7898966818516,pão de forma integral cadice,247.0,10.0,45.0,3.0,6.0,,,,,Pão de forma integral cadice
Clear whey hidrolizado e isolado sem açucar,{},outros,ai_estimated,7898315587001,clear whey hidrolizado e isolado sem açucar,357.0,85.0,2.0,1.0,,,,,,Clear whey hidrolizado e isolado sem açucar
Panettone trufado gotas,{},outros,ai_estimated,7896986235771,panettone trufado gotas,422.0,6.0,50.0,22.0,3.0,,,,,Panettone trufado gotas
Molho Tomate Sexo,{},outros,ai_estimated,7898958351038,molho tomate sexo,43.0,1.5,7.0,1.0,2.0,,,,Do Paolo,
Bananinha cacao,{},outros,ai_estimated,7896885500949,bananinha cacao,326.0,2.0,75.0,2.0,5.0,,,,,Bananinha cacao
Gotas de café com chocolate amargo,{},outros,ai_estimated,7898610012314,gotas de café com chocolate amargo,498.0,7.0,50.0,30.0,5.0,,,,,Gotas de café com chocolate amargo
Coxinhas,{},outros,ai_estimated,7898304257885,coxinhas,322.0,10.0,30.0,18.0,2.0,,,,,Coxinhas
Supl.metacell pet 50ml,{},outros,ai_estimated,7898019866624,supl.metacell pet 50ml,145.0,5.0,20.0,5.0,,,,,,
Mortadela frimesa c/toucinho 500g,{},outros,ai_estimated,7896275920401,mortadela frimesa c/toucinho 500g,276.0,12.0,3.0,24.0,,,,,,Mortadela frimesa c/toucinho 500g
Sorvete oggi yogo,{},outros,ai_estimated,7898006951913,sorvete oggi yogo,175.0,3.0,25.0,7.0,,,,,Oggi,Sorvete oggi yogo
Protein Bar (Cookies And Dream),{},outros,ai_estimated,0618341894686,protein bar (cookies and dream),375.0,30.0,30.0,15.0,5.0,,,,Cacow,Protein Bar (Cookies And Dream)
Biscoito polvilho com queijo,{},outros,ai_estimated,7898895321026,biscoito polvilho com queijo,448.0,5.0,80.0,12.0,1.0,,,,,Biscoito polvilho com queijo
Whey supreme,{},outros,ai_estimated,7898655963763,whey supreme,377.0,75.0,8.0,5.0,,,,,,Whey supreme
Fabitos cebola,{},outros,ai_estimated,7896481056086,fabitos cebola,489.0,6.0,60.0,25.0,3.0,,,,fabitos,Fabitos cebola
Sorvete De Caramelo Com Recheio De Caramelo,{},outros,ai_estimated,7898672353950,sorvete de caramelo com recheio de caramelo,300.0,4.0,35.0,16.0,,,,,Dona,
Oat Brain,{},outros,ai_estimated,7898206501949,oat brain,370.0,10.0,60.0,10.0,8.0,,,,Native,Oat Brain
Creme de ricota com manjericão,{},outros,ai_estimated,7896079903358,creme de ricota com manjericão,178.0,8.0,5.0,14.0,0.5,,,,,Creme de ricota com manjericão
Doce de banana em pedaços cristalizados,{},outros,ai_estimated,7898197540224,doce de banana em pedaços cristalizados,333.0,1.0,80.0,1.0,3.0,,,,,Doce de banana em pedaços cristalizados
Biscoito. Maisena marilan 30g,{},outros,ai_estimated,7896003706093,biscoito. maisena marilan 30g,432.0,6.0,75.0,12.0,1.0,,,,,Biscoito. Maisena marilan 30g
Life mix,{},outros,ai_estimated,7898966688584,life mix,490.0,15.0,40.0,30.0,8.0,,,,,Life mix
Leite de aveia sem adição de açúcares / bebida vegetal,{},outros,ai_estimated,7898994883203,leite de aveia sem adição de açúcares / bebida vegetal,46.0,1.0,6.0,2.0,1.0,,,,,Leite de aveia sem adição de açúcares / bebida vegetal
Aymoré água e sal,{},outros,ai_estimated,7896058258806,aymoré água e sal,410.0,10.0,70.0,10.0,3.0,,,,Aymore,Aymoré água e sal
Iogurte zero coco,{},outros,ai_estimated,7896275982621,iogurte zero coco,54.0,4.0,5.0,2.0,,,,,Firmeza,Iogurte zero coco
Esfiha Aberta De Carne,{},outros,ai_estimated,7898300150326,esfiha aberta de carne,258.0,12.0,30.0,10.0,2.0,,,,Tartuk,
Filezinho Sassami,{},outros,ai_estimated,7898234236523,filezinho sassami,110.0,23.0,,2.0,,,,,Natto,
Queijo frescal canastra,{},outros,ai_estimated,7896395980163,queijo frescal canastra,260.0,18.0,2.0,20.0,,,,,,Queijo frescal canastra
Biscoito de arroz integral,{},outros,ai_estimated,7898709241434,biscoito de arroz integral,397.0,8.0,80.0,5.0,4.0,,,,Casas Pedro,Biscoito de arroz integral
Baby Beef Gran Reserva,{},outros,ai_estimated,7899567263002,baby beef gran reserva,175.0,28.0,,7.0,,,,,Swift,Baby Beef Gran Reserva
Sorvete Iogurte Com Amora,{},outros,ai_estimated,7898279711726,sorvete iogurte com amora,175.0,3.0,25.0,7.0,0.5,,,,Sloop,
Doce de leite com ameixa portão de Cambuí,{},outros,ai_estimated,7898003281419,doce de leite com ameixa portão de cambuí,325.0,5.0,65.0,5.0,2.0,,,,,
Doce de leite clássico portão de Cambuí,{},outros,ai_estimated,7898003281396,doce de leite clássico portão de cambuí,318.0,6.0,60.0,6.0,,,,,,
Cocada ao leite portão de Cambuí,{},outros,ai_estimated,7898003281457,cocada ao leite portão de cambuí,432.0,3.0,60.0,20.0,5.0,,,,,
Biscoito Erva Doce,{},outros,ai_estimated,7897690600121,biscoito erva doce,439.0,6.0,70.0,15.0,2.0,,,,Ana Rech,
Pão de Batata Frango com Requeijão,{},outros,ai_estimated,7899769105711,pão de batata frango com requeijão,258.0,12.0,30.0,10.0,2.0,,,,Bread King,
Pipoca Artesanal Puro Mascavo,{},outros,ai_estimated,7908066400389,pipoca artesanal puro mascavo,431.0,4.0,70.0,15.0,5.0,,,,Mais Pura,
Yobem coco com tapioca,{},outros,ai_estimated,7898064011727,yobem coco com tapioca,104.0,2.0,15.0,4.0,1.0,,,,Betânia,Yobem
Sugo Di Pomodoro E Basilico,{},outros,ai_estimated,7898953924749,sugo di pomodoro e basilico,43.0,1.5,7.0,1.0,2.0,,,,Mamma Bia,
Douglas in a Roll,{},outros,ai_estimated,7898026260088,douglas in a roll,268.0,10.0,30.0,12.0,2.0,,,,Capelle,
Pastry dough,{},outros,ai_estimated,7898293560034,pastry dough,328.0,6.0,40.0,16.0,2.0,,,,Landarini,Pastry Dough
Creatina turbo uva,{},outros,ai_estimated,7898708736337,creatina turbo uva,8.0,,2.0,,,,,,,Creatina turbo uva
Salchips salcique,{},outros,ai_estimated,7897546000815,salchips salcique,494.0,6.0,50.0,30.0,4.0,,,,,
CÓDIGO DE BARRAS ERRADO linguiça Toscana com bacon,{},outros,ai_estimated,0080046262594,código de barras errado linguiça toscana com bacon,320.0,15.0,2.0,28.0,,,,,Corte's,
Massa de pastel landarini disco,{},outros,ai_estimated,7898293560058,massa de pastel landarini disco,328.0,6.0,40.0,16.0,2.0,,,,Landarini,Pastry Dough
CÓDIGO DE BARRAS ERRADO linguiça churrasco,{},outros,ai_estimated,0819753002656,código de barras errado linguiça churrasco,293.0,15.0,2.0,25.0,,,,,Sabor Brasil,
Rondeli,{},outros,ai_estimated,7899769106305,rondeli,210.0,10.0,20.0,10.0,2.0,,,,Bread King,
Onion Crispy Protein,{},outros,ai_estimated,7898719880975,onion crispy protein,420.0,30.0,30.0,20.0,5.0,,,,Shark Pro,Onion Crispy Protein
Barra de Cereais - Avelã e Castanha com Cobertura Sabor Chocolate,{},outros,ai_estimated,7896104866306,barra de cereais - avelã e castanha com cobertura sabor chocolate,414.0,8.0,55.0,18.0,6.0,,,,Ritter,Barra de cereais de avelã e castanha com cobertura sabor chocolate
Santa Edwiges BUTTER COOKIRS,{},outros,ai_estimated,7896064204989,santa edwiges butter cookirs,509.0,6.0,65.0,25.0,2.0,,,,,
Ovos Tipo Extra Vermelho,{},outros,ai_estimated,7898969133173,ovos tipo extra vermelho,155.0,13.0,1.0,11.0,,,,,RealAgro,
Farfalle Grana Duro,{},outros,ai_estimated,7898254520152,farfalle grana duro,346.0,12.0,70.0,2.0,3.0,,,,San Frediano,
Farofa De Alho,{},outros,ai_estimated,7899767488915,farofa de alho,427.0,3.0,70.0,15.0,5.0,,,,El Capitan,
Rosquinha Santa Clara,{},outros,ai_estimated,7898936501196,rosquinha santa clara,482.0,6.0,65.0,22.0,2.0,,,,,
Schnitzel,{},outros,ai_estimated,7898373971385,schnitzel,275.0,20.0,15.0,15.0,1.0,,,,Baita,
Sitio Verde Bread,{},outros,ai_estimated,7907393712981,sitio verde bread,255.0,9.0,48.0,3.0,4.0,,,,Sitio Verde,Sitio Verde Bread
Omegafor plus,{},outros,ai_estimated,7898949730514,omegafor plus,855.0,,,95.0,,,,,Vitafor,Omegafor plus
Folhado De Batata Doce,{},outros,ai_estimated,0606529019921,folhado de batata doce,380.0,5.0,45.0,20.0,3.0,,,,Cheffeel,
Xamego Beijinho,{},outros,ai_estimated,7896310601098,xamego beijinho,432.0,3.0,60.0,20.0,5.0,,,,xamego bom,
Mini Lajotinha,{},outros,ai_estimated,7891823926157,mini lajotinha,518.0,7.0,55.0,30.0,3.0,,,,Kopenhagen,
Torta De Frango Com Requeijão,{},outros,ai_estimated,2080560005309,torta de frango com requeijão,236.0,12.0,20.0,12.0,2.0,,,,Violeta,
Salgadinho sabor Cebola e Salsa Casa de Mãe 200 g,{},outros,ai_estimated,7898701303222,salgadinho sabor cebola e salsa casa de mãe 200 g,489.0,6.0,60.0,25.0,3.0,,,,"Casa de Mãe,Fritop Indústria e Comércio de Alimentos Eireli,Aassociaçao Unigrupo de Supermercados",
Risoto de Tomate,{},outros,ai_estimated,0618341522923,risoto de tomate,183.0,5.0,25.0,7.0,2.0,,,,Mexidona Foods,
Picolé Chocolate Belga,{},outros,ai_estimated,7898074371187,picolé chocolate belga,278.0,4.0,25.0,18.0,1.0,,,,Eskimó,
Suco de beterraba,{},outros,ai_estimated,7898724156928,suco de beterraba,45.0,1.0,10.0,0.1,,,,,Samantha,Suco de beterraba
Pão 10 Grãos 65% Integral,{},outros,ai_estimated,7898996114008,pão 10 grãos 65% integral,236.0,10.0,40.0,4.0,7.0,,,,Aipi,
Pão Integral Castanha E Quinoa,{},outros,ai_estimated,7899934813243,pão integral castanha e quinoa,280.0,12.0,40.0,8.0,8.0,,,,Oba BemQuerer,
Bombons Trufados Vinhos Do Porto,{},outros,ai_estimated,7891823929974,bombons trufados vinhos do porto,510.0,5.0,55.0,30.0,3.0,,,,Kopenhagen,
Fiber protein chocolate belga,{},outros,ai_estimated,7892301040747,fiber protein chocolate belga,395.0,40.0,25.0,15.0,15.0,,,,,Fiber protein chocolate belga
Premium Vegan Protein Powder,{},outros,ai_estimated,0619205768075,premium vegan protein powder,365.0,70.0,10.0,5.0,5.0,,,,Clean Green,Premium Vegan Protein Powder
Vegetable Protein Powder,{},outros,ai_estimated,0606529711481,vegetable protein powder,365.0,70.0,10.0,5.0,5.0,,,,+mu,Vegetable Protein Powder
Biscuit with green banana biomass,{},outros,ai_estimated,7899687140054,biscuit with green banana biomass,419.0,6.0,65.0,15.0,8.0,,,,ALERE,biscuit with green banana biomass
Brigadeiro Aveia E Chocolate,{},outros,ai_estimated,7898055420408,brigadeiro aveia e chocolate,368.0,5.0,60.0,12.0,4.0,,,,Naturale,"Cereais em barra tipo brigadeiro, com aveia e cobertura sabor chocolate"
Whey Sabor Petit Gateau,{},outros,ai_estimated,7898941400477,whey sabor petit gateau,377.0,75.0,8.0,5.0,,,,,Choklers,Whey Sabor Petit Gateau
Fresh Black Garlic Atlantic Salmon,{},outros,ai_estimated,0209532307995,fresh black garlic atlantic salmon,223.0,20.0,2.0,15.0,,,,,Sprouts,Fresh Black Garlic Atlantic Salmon
Pão Integral 64% Mix de Grãos,{},outros,ai_estimated,7898994555933,pão integral 64% mix de grãos,236.0,10.0,40.0,4.0,7.0,,,,Speciale,
Bacon em cubos,{},outros,ai_estimated,7891515606121,bacon em cubos,492.0,15.0,,48.0,,,,,Sadia,Bacon em cubos
Barriga Suína Temperada (Sem osso),{},outros,ai_estimated,2042756032636,barriga suína temperada (sem osso),439.0,12.0,1.0,43.0,,,,,Suinco,
Filé de Peito de frango (Sem osso e Sem pele),{},outros,ai_estimated,7894904015108,filé de peito de frango (sem osso e sem pele),110.0,23.0,,2.0,,,,,Seara,
Amendo power protein bar cookies&cream,{},outros,ai_estimated,7896181712671,amendo power protein bar cookies&cream,375.0,30.0,30.0,15.0,5.0,,,,,Amendo power protein bar cookies&cream
Cartoon flocos,{},outros,ai_estimated,7896011108803,cartoon flocos,367.0,5.0,80.0,3.0,3.0,,,,,Cartoon flocos
Bolo com especiarias e cobertura de chocolate,{},outros,ai_estimated,7891737119263,bolo com especiarias e cobertura de chocolate,382.0,5.0,50.0,18.0,3.0,,,,Lambert,Bolo com especiarias e cobertura de chocolate
"Pao de forma 35,1% integral",{},outros,ai_estimated,7898226340733,"pao de forma 35,1% integral",264.0,9.0,48.0,4.0,3.0,,,,Baudini,"Pao de forma 35,1% integral"
Dadinho de Tapioca (Carne de Sol),{},outros,ai_estimated,0606529453473,dadinho de tapioca (carne de sol),315.0,15.0,30.0,15.0,2.0,,,,Manuí,
Snoopy,{},outros,ai_estimated,7896986295188,snoopy,482.0,6.0,65.0,22.0,2.0,,,,CacauShow,
Salgadinho sabor requeijão,{},outros,ai_estimated,7898961432274,salgadinho sabor requeijão,489.0,6.0,60.0,25.0,3.0,,,,Top kids,Salgadinho sabor requeijão
Protein Complex New Millen - Cookies & Cream,{},outros,ai_estimated,7896278905399,protein complex new millen - cookies & cream,382.0,70.0,12.0,6.0,,,,,New Millen,Protein Complex New Millen - Cookies & Cream
Pic me banana e maçã,{},outros,ai_estimated,7899879300365,pic me banana e maçã,77.0,1.0,17.0,0.5,2.0,,,,,Pic me banana e maçã
Proteína Vegetal Chocolate Com Avelã,{},outros,ai_estimated,0606529687632,proteína vegetal chocolate com avelã,411.0,75.0,12.0,7.0,4.0,,,,+mu,Proteína Vegetal Chocolate Com Avelã
Açúcar Demerara Santaisabel,{},outros,ai_estimated,7898187830069,açúcar demerara santaisabel,400.0,,100.0,,,,,,Santaisabel,
Proteina Vegetal Sabor Baunilha,{},outros,ai_estimated,7898972147426,proteina vegetal sabor baunilha,385.0,75.0,10.0,5.0,3.0,,,,Ocean Drop,
Produto cremoso uso culinário requeijão vale do pardo clara milk bisnaga 400g,{},outros,ai_estimated,7896557218127,produto cremoso uso culinário requeijão vale do pardo clara milk bisnaga 400g,232.0,9.0,4.0,20.0,,,,,Vale do pardo,Produto cremoso uso culinário requeijão vale do pardo clara milk bisnaga 400g
Rancheiro água e sal,{},outros,ai_estimated,7896253402332,rancheiro água e sal,447.0,8.0,70.0,15.0,3.0,,,,,
Tâmara Seca,{},outros,ai_estimated,7898552307196,tâmara seca,312.0,2.0,75.0,0.5,8.0,,,,GBarbosa,
Uva Passa Escura,{},outros,ai_estimated,7898552307080,uva passa escura,332.0,3.0,79.0,0.5,4.0,,,,GBarbosa,
Renata,{},outros,ai_estimated,7896022206246,renata,346.0,13.0,70.0,1.5,3.0,,,,,
Rancheiro rosca,{},outros,ai_estimated,7896253402349,rancheiro rosca,383.0,7.0,55.0,15.0,2.0,,,,,
Powerade limao,{},outros,ai_estimated,6893904500035,powerade limao,24.0,,6.0,,,,,,,
Engov leo Santana,{},outros,ai_estimated,7896094931664,engov leo santana,40.0,,10.0,,,,,,,
Engov up melancia,{},outros,ai_estimated,7896094928367,engov up melancia,40.0,,10.0,,,,,,,
Engov up morango kiwi,{},outros,ai_estimated,7896094928350,engov up morango kiwi,40.0,,10.0,,,,,,,
Nutri drink baunillha,{},outros,ai_estimated,8716900569821,nutri drink baunillha,129.0,6.0,15.0,5.0,1.0,,,,Danone,
Mini Morango No Pote,{},outros,ai_estimated,7891150100824,mini morango no pote,36.0,0.7,7.7,0.3,2.0,,,,Kibon,
Barrinha pinatti nuts coco,{},outros,ai_estimated,7898665680315,barrinha pinatti nuts coco,372.0,8.0,40.0,20.0,5.0,,,,Pinatti,Barrinha pinatti nuts coco
Empanada De Carne,{},outros,ai_estimated,7908625604135,empanada de carne,295.0,10.0,30.0,15.0,2.0,,,,Swift,
Molho árabe,{},outros,ai_estimated,7898693230322,molho árabe,253.0,2.0,5.0,25.0,1.0,,,,,
Malagueta,{},outros,ai_estimated,7898960982381,malagueta,45.0,1.0,9.0,0.5,1.5,,,,,
Pepino,{},outros,ai_estimated,7898489771336,pepino,18.0,0.7,3.6,0.1,1.5,,,,,
Pimenta classica,{},outros,ai_estimated,7898489770698,pimenta classica,45.0,1.0,9.0,0.5,1.5,,,,,
Cereais Em Barra Com Castanhas E Aveia,{},outros,ai_estimated,7898055420316,cereais em barra com castanhas e aveia,372.0,8.0,40.0,20.0,5.0,,,,Naturale,
Baer-Mate,{},outros,ai_estimated,7898694491449,baer-mate,32.0,,8.0,,,,,,Baer-Mate,
Linguiça De Pernil Com Ervas,{},outros,ai_estimated,7898659790785,linguiça de pernil com ervas,293.0,15.0,2.0,25.0,,,,,Suinco- Cozinha Premiada,
Ovos Tipo Grande - Vermelho,{},outros,ai_estimated,7898116950660,ovos tipo grande - vermelho,155.0,13.0,1.0,11.0,,,,,Ovos Pedal,
Pão 65% Integral de Coco,{},outros,ai_estimated,7898996114046,pão 65% integral de coco,257.0,8.0,45.0,5.0,4.0,,,,Aipi,
Creamy Vanilla Moon,{},outros,ai_estimated,0618231514762,creamy vanilla moon,247.0,3.0,25.0,15.0,,,,,Plantlab,Creamy Vanilla Moon
Granola Tradicional Premium,{},outros,ai_estimated,7896181712312,granola tradicional premium,415.0,10.0,60.0,15.0,8.0,,,,DaColonia,Granola Tradicional Premium
Creme De Alho,{},outros,ai_estimated,0736532344205,creme de alho,384.0,1.0,5.0,40.0,1.0,,,,Saborini,
T Pro Bar,{},outros,ai_estimated,7896306624810,t pro bar,375.0,30.0,30.0,15.0,5.0,,,,Trento,
Minitrufa Black & White,{},outros,ai_estimated,7891823926256,minitrufa black & white,490.0,5.0,50.0,30.0,3.0,,,,Kopenhagen,Minitrufa Black & White
Pão Caseiro Integral,{},outros,ai_estimated,2004622010940,pão caseiro integral,247.0,10.0,45.0,3.0,5.0,,,,Vó Helena,
Calabresa Pizza,{},outros,ai_estimated,0619205023662,calabresa pizza,358.0,20.0,2.0,30.0,,,,,Oliva,
"Cereais em barra com aveia, banana e cobertura de chocolate",{},outros,ai_estimated,7898055420309,"cereais em barra com aveia, banana e cobertura de chocolate",359.0,6.0,50.0,15.0,4.0,,,,,"Cereais em barra com aveia, banana e cobertura de chocolate"
Mukebar chocolate with hazelnut,{},outros,ai_estimated,0040141139757,mukebar chocolate with hazelnut,402.0,25.0,35.0,18.0,5.0,,,,+ Mu,Mukebar chocolate with hazelnut
Juca,{},outros,ai_estimated,00000056,juca,439.0,6.0,70.0,15.0,2.0,,,,piraque,juca
Fonta De Proteína,{},outros,ai_estimated,7898915654059,fonta de proteína,367.0,80.0,5.0,3.0,1.0,,,,Casarão Gourmet,
Mini Pão Sem Glúten,{},outros,ai_estimated,7898944830561,mini pão sem glúten,292.0,5.0,50.0,8.0,3.0,,,,Grani Amici,
Ovo frito,{},outros,ai_estimated,7898905146397,ovo frito,191.0,13.0,1.0,15.0,,,,,,Ovo frito
Feijao Preto Cozido,{},outros,ai_estimated,7898949924258,feijao preto cozido,96.0,8.0,15.0,0.5,8.0,,,,Vasconcelos,
Arroz Vasconcelos Cozido,{},outros,ai_estimated,7898949924333,arroz vasconcelos cozido,126.0,2.7,28.0,0.3,0.4,,,,Vasconcelos,
Doce Mouse Maracujá,{},outros,ai_estimated,2000068010421,doce mouse maracujá,222.0,3.0,30.0,10.0,1.0,,,,Royal Supermercados,
Teens Chocolate,{},outros,ai_estimated,7896003711905,teens chocolate,530.0,5.0,60.0,30.0,3.0,,,,Marilan,Teens Chocolate
Ovos Tipo Grande - Vermelho - Categoria A,{},outros,ai_estimated,7898208444299,ovos tipo grande - vermelho - categoria a,155.0,13.0,1.0,11.0,,,,,Ovos Bento,
Arroz Vermelho,{},outros,ai_estimated,7896196061344,arroz vermelho,121.0,3.0,25.0,1.0,2.0,,,,La Pastina,
Fibras Max,{},outros,ai_estimated,7896094927469,fibras max,309.0,5.0,70.0,1.0,60.0,,,,Tamarine,Fibras Max
Açaí Polpa Premium,{},outros,ai_estimated,5600409000059,açaí polpa premium,134.0,1.0,10.0,10.0,3.0,,,,Summit Food Portugal,
Whey Proteína Isolada Sem Sabor,{},outros,ai_estimated,7899767024021,whey proteína isolada sem sabor,377.0,90.0,2.0,1.0,,,,,Mais Mu,Whey Proteína Isolada Sem Sabor
Mistura para Bolo Chocolate Italac 400G,{},outros,ai_estimated,7898080641588,mistura para bolo chocolate italac 400g,385.0,5.0,80.0,5.0,2.0,,,,Italac,Mistura para Bolo Chocolate Italac 400G
Sport Protein Croc Doce De Leite,{},outros,ai_estimated,7898967349668,sport protein croc doce de leite,402.0,25.0,35.0,18.0,5.0,,,,Dobro,
Iogurte Whey Protein (Coco),{},outros,ai_estimated,7897469400693,iogurte whey protein (coco),145.0,15.0,10.0,5.0,1.0,,,,Sabor & Vida,Iogurte Whey Protein (Coco)
Strogonofe,{},outros,ai_estimated,7899085775445,strogonofe,227.0,15.0,8.0,15.0,1.0,,,,Qualicook,Strogonofe
Palitos De Queijo Mozzarella,{},outros,ai_estimated,7897277705218,palitos de queijo mozzarella,313.0,20.0,2.0,25.0,,,,,Antilatte,
Chá Matte Leão Original Granel,{},outros,ai_estimated,17891098020021,chá matte leão original granel,327.0,15.0,60.0,3.0,10.0,,,,Leão,
Hambúrger Maturatta,{},outros,ai_estimated,0896434207838,hambúrger maturatta,260.0,20.0,,20.0,,,,,Friboi,
Pão fermentação natural,{},outros,ai_estimated,7898952568616,pão fermentação natural,234.0,9.0,45.0,2.0,3.0,,,,Multigrãos,Pão fermentação natural
Gelatina sabor morango sem açúcar,{},outros,ai_estimated,7896001260825,gelatina sabor morango sem açúcar,6.0,1.5,,,,,,,,Gelatina sabor morango sem açúcar
Guaraná Baré,{},outros,ai_estimated,7891991014090,guaraná baré,40.0,,10.0,,,,,,Antarctica,
Queijo Mussarela Litoral Fatiado,{},outros,ai_estimated,32013986,queijo mussarela litoral fatiado,317.0,22.0,1.0,25.0,,,,,D'Aldeia,
Collagen protein Hydrolized,{},outros,ai_estimated,0609963483389,collagen protein hydrolized,360.0,90.0,,,,,,,True source,Collagen protein Hydrolized
Vegas Crunchy Chocolate,{},outros,ai_estimated,7898176582122,vegas crunchy chocolate,518.0,7.0,55.0,30.0,3.0,,,,biO2,Vegas Crunchy Chocolate
Pasta de Amendoim Cookies & Cream,{},outros,ai_estimated,7898599217977,pasta de amendoim cookies & cream,565.0,20.0,20.0,45.0,5.0,,,,Nutrata,
Sanduíche natural Frango Cremoso,{},outros,ai_estimated,0557784458294,sanduíche natural frango cremoso,218.0,12.0,20.0,10.0,2.0,,,,Evou,
Achocolatado carioca,{},outros,ai_estimated,7898964971343,achocolatado carioca,385.0,5.0,80.0,5.0,2.0,,,,,
Farinha de Milho Flocada (Cuscus) Premium,{},outros,ai_estimated,7896045106721,farinha de milho flocada (cuscus) premium,342.0,7.0,75.0,1.5,5.0,,,,Dona Clara,
Coringuitos,{},outros,ai_estimated,7896481150050,coringuitos,378.0,2.0,70.0,10.0,1.0,,,,Coringa,
