name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Macarrão Cotovelo Integral,{Mueller's},bebidas,openfoodfacts,0029200001709,macarrão cotovelo integral,357.1,12.5,73.21,2.68,8.93,,3.57,,,Whole Grain Elbows
Linguine Integral,"{Linguine,Ronzoni,""New World Pasta Company"",""Riviana Foods Inc."",""Ronzoni Healthy Harvest""}",bebidas,openfoodfacts,0033400721138,linguine integral,321,16.1,69.6,2.68,8.93,,3.57,,,Whole Grain Linguine
Mix de Grãos Integrais com Vegetais,"{""Signature Select""}",outros,openfoodfacts,0021130503179,mix de grãos integrais com vegetais,131,2.78,25.9,1.85,1.36,0,1.39,0.23,,Whole Grain Medley With Vegetables
Massa Integral e Ervilhas com Molho de Manteiga,"{""Birds Eye""}",outros,openfoodfacts,0014500016638,massa integral e ervilhas com molho de manteiga,58.5,2.58,10.3,0.77,1.27,0,1.55,0.26,,Whole Grain Pasta & Peas With A Butter Sauce
"Pipoca Integral, Manteiga Sabor Cinema",{Smartfood},outros,openfoodfacts,0028400003582,"pipoca integral, manteiga sabor cinema",536,10.71,57.14,32.14,10.7,0.871,,5.36,,"Whole Grain Popcorn, Movie Theater Butter"
"Arroz Integral com Milho, Cenoura e Ervilha","{""Birds Eye""}",bebidas,openfoodfacts,0014500013989,"arroz integral com milho, cenoura e ervilha",148,3.52,30.3,1.06,1.76,0.016,2.11,0.18,,"Whole Grain Rice with Corn, Carrots & Peas"
Espaguete Integral,"{Ronzoni,Nwpc,""Ronzoni Healthy Harvest""}",bebidas,openfoodfacts,0033400721107,espaguete integral,321,12.5,71.4,2.68,10.7,,3.57,,,Whole Grain Spaghetti
Espaguete Fino Integral,"{Ronzoni,Nwpc,""Ronzoni Healthy Harvest""}",bebidas,openfoodfacts,0033400721121,espaguete fino integral,321,16.07,69.64,2.68,8.9,,3.57,,,Whole Grain Thin Spaghetti
Muffins Ingleses de Trigo Integral,{Rudi's},outros,openfoodfacts,0031493060653,muffins ingleses de trigo integral,281,10.5,52.6,3.51,5.26,0.491,5.26,,,Whole Grain Wheat English Muffins
Pão Branco Integral,"{""Mrs Baird's""}",outros,openfoodfacts,0036035600069,pão branco integral,423,15.4,80,4.61,9.3,0.001,9.23,,,Whole Grain White Bread
Vagem Inteira,{Kroger},outros,openfoodfacts,0011110802101,vagem inteira,13.9,0.69,2.77,0,1.42,0,1.39,,,Whole Green Beans
Vagem Inteira (Allens),"{Allens,""Del Monte Foods Inc.""}",outros,openfoodfacts,0034700022130,vagem inteira (allens),13.9,0.69,2.77,0,1.42,0,0.69,,,Whole Green Beans (Allens)
Vagem Inteira (Big Y),"{""Big Y""}",outros,openfoodfacts,0018894115847,vagem inteira (big y),13.9,0.69,2.77,0,1.42,0,1.39,,,Whole Green Beans (Big Y)
Vagem Inteira (Birds Eye Foods Inc.),"{""Birds Eye Foods  Inc.""}",outros,openfoodfacts,0014500011572,vagem inteira (birds eye foods inc.),33.2,1.39,6.92,0,2.82,,2.76,,,Whole Green Beans (Birds Eye Foods Inc.)
Vagem Inteira (Giant Eagle),"{""Giant Eagle""}",outros,openfoodfacts,0030034009816,vagem inteira (giant eagle),34.8,1.45,7.25,0,2.89,,2.9,,,Whole Green Beans (Giant Eagle)
Vagem Inteira (Hanover),{Hanover},outros,openfoodfacts,0028800290919,vagem inteira (hanover),41.2,2.35,7.06,0,2.35,,2.35,,,Whole Green Beans (Hanover)
Vagem Inteira (Harvest Valley),"{""Harvest Valley""}",outros,openfoodfacts,0031774353146,vagem inteira (harvest valley),13.9,0.69,2.77,0,1.42,0,1.39,,,Whole Green Beans (Harvest Valley)
Vagem Inteira (Roundy's),{Roundy's},outros,openfoodfacts,0011150029360,vagem inteira (roundy's),13.9,0.69,2.77,0,1.42,0,1.39,,,Whole Green Beans (Roundy's)
Pimenta Verde Inteira,{Kroger},outros,openfoodfacts,0011110786043,pimenta verde inteira,32.7,0,8.17,0,8.29,0.001,,,,Whole Green Chile
Pimentas Verdes Inteiras,"{""Signature Kitchens""}",outros,openfoodfacts,0021130341658,pimentas verdes inteiras,32.7,0,8.17,0,8.29,0.001,,,,Whole Green Chiles
Pimentas Verdes Inteiras (Hatch),{Hatch},outros,openfoodfacts,0028189413428,pimentas verdes inteiras (hatch),32.7,0,8.17,0,8.29,0.001,,,,Whole Green Chiles (Hatch)
Pimentas Verdes Inteiras,{Roundy's},outros,openfoodfacts,0011150083447,pimentas verdes inteiras,65.3,0,16.3,0,8.29,0.001,8.17,,,Whole Green Chillies
Leite Homogeneizado Integral,{Darigold},outros,openfoodfacts,0026400276005,leite homogeneizado integral,27.1,1.39,2.26,1.39,0,0,2.08,0.87,,Whole Homogenized Milk
Leite Homogeneizado Integral (Darigold),{Darigold},outros,openfoodfacts,0026400409144,leite homogeneizado integral (darigold),27.1,1.39,2.26,1.39,0,0,2.08,0.87,,Whole Homogenized Milk (Darigold)
Leite Homogeneizado Integral Vitamina D,{Darigold},outros,openfoodfacts,0026400405283,leite homogeneizado integral vitamina d,27.1,1.39,2.26,1.39,0,0,2.08,0.87,,Whole Homogenized Milk Vitamin D
Pimentas Cereja Picantes Inteiras (Sun Of Italy),"{""Sun Of Italy""}",outros,openfoodfacts,0033698815830,pimentas cereja picantes inteiras (sun of italy),101,0,25.2,0,0,0.004,,,,Whole Hot Cherry Peppers (Sun Of Italy)
Pimentas Jalapeño Inteiras,"{""El Gallito""}",outros,openfoodfacts,0010405014397,pimentas jalapeño inteiras,88.9,0,22.2,0,11,4,11.1,,,Whole Jalapeno Peppers
Mistura de Milho Baja em Grãos Inteiros,{Roundy's},outros,openfoodfacts,0011150501224,mistura de milho baja em grãos inteiros,71.9,2.08,13.5,1.04,2.04,0,6.24,,,Whole Kernel Baja Corn Blend
Milho em Grãos Inteiros,"{""Trader Joe's""}",outros,openfoodfacts,00016056,milho em grãos inteiros,23,0.8,5.76,0.4,0.8,0.16,1.6,,,Whole Kernel Corn
Milho em Grãos Inteiros (Big Y),"{""Big Y""}",outros,openfoodfacts,0018894355830,milho em grãos inteiros (big y),51.8,1.28,10.2,0.64,1.28,0,3.84,,,Whole Kernel Corn (Big Y)
Milho em Grãos Inteiros (Clear Value),"{""Clear Value""}",outros,openfoodfacts,0036800374416,milho em grãos inteiros (clear value),130,3.7,25.9,1.23,1.22,,6.18,,,Whole Kernel Corn (Clear Value)
Milho em Grãos Inteiros (Del Monte),"{""Del Monte"",""Del Monte Quality"",""Del Monte Foods""}",bebidas,openfoodfacts,0024000031710,milho em grãos inteiros (del monte),48,0.8,10.4,0.8,1.6,0.256,5.6,,,Whole Kernel Corn (Del Monte)
Milho em Grãos Inteiros (Family Gourmet),"{""Family Gourmet""}",outros,openfoodfacts,0032251016875,milho em grãos inteiros (family gourmet),54.4,1.28,10.9,0.64,1.28,0,2.56,,,Whole Kernel Corn (Family Gourmet)
Milho em Grãos Inteiros (Food Town Stores Inc.),"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826099006,milho em grãos inteiros (food town stores inc.),54.4,1.28,10.9,0.64,1.28,0,2.56,,,Whole Kernel Corn (Food Town Stores Inc.)
Milho em Grãos Inteiros (M & J Food Agents),"{""M & J Food Agents""}",outros,openfoodfacts,0033757250503,milho em grãos inteiros (m & j food agents),44.2,1.28,8.32,0.64,1.92,0,4.48,,,Whole Kernel Corn (M & J Food Agents)
Milho em Grãos Inteiros (Psst...),{Psst...},outros,openfoodfacts,0011110826046,milho em grãos inteiros (psst...),130,3.7,25.9,1.23,1.22,,6.18,,,Whole Kernel Corn (Psst...)
Milho em Grãos Inteiros (Item de Restaurante),"{""Restaurant Item""}",outros,openfoodfacts,0011110829184,milho em grãos inteiros (item de restaurante),54.4,1.28,10.9,0.64,1.28,0,2.56,,,Whole Kernel Corn (Restaurant Item)
Milho em Grãos Inteiros (S&W Fine Foods Inc.),"{""S&W Fine Foods  Inc.""}",outros,openfoodfacts,0011194301224,milho em grãos inteiros (s&w fine foods inc.),39,1.28,7.04,0.64,1.92,0,4.48,,,Whole Kernel Corn (S&W Fine Foods Inc.)
Milho em Grãos Inteiros (Valu Time),"{""Valu Time""}",outros,openfoodfacts,0011225108860,milho em grãos inteiros (valu time),130,3.7,25.9,1.23,1.22,,6.18,,,Whole Kernel Corn (Valu Time)
Milho em Grãos Inteiros (Winn-Dixie),{Winn-Dixie},outros,openfoodfacts,0021140023810,milho em grãos inteiros (winn-dixie),54.4,1.28,10.9,0.64,1.28,0,2.56,,,Whole Kernel Corn (Winn-Dixie)
Milho em Grãos Inteiros com Pimenta Vermelha e Chipotle,{Roundy's},outros,openfoodfacts,0011150029254,milho em grãos inteiros com pimenta vermelha e chipotle,71.9,2.08,13.5,1.04,2.04,0,6.24,,,Whole Kernel Corn With Red And Chipotle Pepper
Milho Doce e Crocante em Grãos Inteiros,"{""Restaurant Item""}",outros,openfoodfacts,0011213055251,milho doce e crocante em grãos inteiros,41.6,0.64,8.32,0.64,1.28,0,3.2,,,Whole Kernel Crisp & Sweet Corn
Milho Dourado Fino em Grãos Inteiros,"{""Western Family""}",outros,openfoodfacts,0015400014656,milho dourado fino em grãos inteiros,54.4,1.28,10.9,0.64,1.28,0,2.56,,,Whole Kernel Fancy Golden Corn
Milho Dourado em Grãos Inteiros,"{""Valu Time""}",outros,openfoodfacts,0011225415852,milho dourado em grãos inteiros,54.4,1.28,10.9,0.64,1.28,0,3.84,,,Whole Kernel Golden Corn
Milho Dourado em Grãos Inteiros (Topco),{Topco},outros,openfoodfacts,0036800280915,milho dourado em grãos inteiros (topco),130,3.7,25.9,1.23,1.22,,6.18,,,Whole Kernel Golden Corn (Topco)
Milho Doce Dourado em Grãos Inteiros,"{""Signature Kitchens""}",outros,openfoodfacts,0021130333059,milho doce dourado em grãos inteiros,36.8,1.28,5.76,0.96,1.28,0,4.48,,,Whole Kernel Golden Sweet Corn
Milho Doce Dourado em Grãos Inteiros (Signature Kitchens),"{""Signature Kitchens""}",outros,openfoodfacts,0021130333240,milho doce dourado em grãos inteiros (signature kitchens),56,1.6,9.6,0.8,1.6,0.008,4,,,Whole Kernel Golden Sweet Corn (Signature Kitchens)
Mistura de Milho e Jalapeño em Grãos Inteiros,{Roundy's},outros,openfoodfacts,0011150029261,mistura de milho e jalapeño em grãos inteiros,71.9,2.08,13.5,1.04,2.04,0,6.24,,,Whole Kernel Jalapeno Corn Blend
Óleo de Coco Virgem Orgânico,"{""Dr. Bronner's""}",bebidas,openfoodfacts,0018787505014,óleo de coco virgem orgânico,857,0,0,100,0,,,92.9,,Whole Kernel Organic Virgin Coconut Oil
Milho Super Doce em Grãos Inteiros,"{""Giant Eagle""}",outros,openfoodfacts,0030034054274,milho super doce em grãos inteiros,130,3.7,25.9,1.23,1.22,,8.64,,,Whole Kernel Super Sweet Corn
Milho Doce em Grãos Inteiros,{Roundy's},outros,openfoodfacts,0011150034609,milho doce em grãos inteiros,36.8,1.28,5.76,0.96,1.28,0,4.48,,,Whole Kernel Sweet Corn
Milho Doce em Grãos Inteiros (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826100320,milho doce em grãos inteiros (food lion),29.1,1.02,5.1,0.52,1.01,0,2.04,,,Whole Kernel Sweet Corn (Food Lion)
Milho Doce em Grãos Inteiros (Freshlike),{Freshlike},outros,openfoodfacts,0034700049069,milho doce em grãos inteiros (freshlike),59.5,1.92,11.5,0.64,1.28,0,2.56,,,Whole Kernel Sweet Corn (Freshlike)
Milho Doce em Grãos Inteiros (Roundy's),{Roundy's},outros,openfoodfacts,0011150034685,milho doce em grãos inteiros (roundy's),36.8,1.28,5.76,0.96,1.28,0,4.48,,,Whole Kernel Sweet Corn (Roundy's)
Milho Doce em Grãos Inteiros (Spartan),{Spartan},outros,openfoodfacts,0011213025186,milho doce em grãos inteiros (spartan),25.4,0.78,4.7,0.39,0.8,0,1.57,,,Whole Kernel Sweet Corn (Spartan)
Milho Doce em Grãos Inteiros (Unger's),{Unger's},outros,openfoodfacts,0023005001346,milho doce em grãos inteiros (unger's),101,2.76,19.4,1.39,2.82,0,5.54,,,Whole Kernel Sweet Corn (Unger's)
Milho Doce em Grãos Inteiros Temperado com Sal Marinho,"{""Food Club""}",outros,openfoodfacts,0036800406681,milho doce em grãos inteiros temperado com sal marinho,25.4,0.78,4.7,0.39,0.8,0,1.57,,,Whole Kernel Sweet Corn Seasoned With Sea Salt
Milho Doce em Grãos Inteiros,{Shurfine},outros,openfoodfacts,0011161034179,milho doce em grãos inteiros,25.4,0.78,4.7,0.39,0.8,0,1.57,,,Whole Kernel Sweetcorn
Picles de Pepino Baby Kosher Inteiros,"{""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894160236,picles de pepino baby kosher inteiros,51,0,12.7,0,0,0.004,,,,Whole Kosher Baby Dill
Picles de Pepino Baby Kosher Inteiros,{Kroger},outros,openfoodfacts,0011110864765,picles de pepino baby kosher inteiros,50.4,0,12.6,0,0,0.003,,,,Whole Kosher Baby Dills
Picles de Pepino Baby Kosher Inteiros (Kroger),{Kroger},outros,openfoodfacts,0011110864772,picles de pepino baby kosher inteiros (kroger),50.4,0,12.6,0,0,0.003,,,,Whole Kosher Baby Dills (Kroger)
Picles de Pepino Kosher Inteiros,{Shurfine},outros,openfoodfacts,0011161143734,picles de pepino kosher inteiros,51,0,12.7,0,0,0.003,,,,Whole Kosher Dill
Picles de Pepino Kosher Inteiros (Big Y Foods Inc.),"{""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894115342,picles de pepino kosher inteiros (big y foods inc.),51,0,12.7,0,0,0.003,,,,Whole Kosher Dill (Big Y Foods Inc.)
Picles de Pepino Kosher Inteiros (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800177130,picles de pepino kosher inteiros (food club),50.4,0,12.6,0,0,0.003,,,,Whole Kosher Dill (Food Club)
Picles de Pepino Kosher Inteiros (Valu Time),"{""Valu Time""}",outros,openfoodfacts,0011225421716,picles de pepino kosher inteiros (valu time),50.4,0,12.6,0,0,0.003,,,,Whole Kosher Dill (Valu Time)
Coquetel de Picles de Pepino Kosher Inteiros,{Kroger},outros,openfoodfacts,0011110864840,coquetel de picles de pepino kosher inteiros,50.4,0,12.6,0,0,0.003,,,,Whole Kosher Dill Cocktails
Leite Integral Sem Lactose,{Zymil},outros,openfoodfacts,0024321930112,leite integral sem lactose,26.4,1.39,2.08,1.39,0,0,2.08,0.87,,Whole Lactose Free Milk
Picles de Pepino Miniatura Inteiros,{Roundy's},outros,openfoodfacts,0011150059862,picles de pepino miniatura inteiros,50.4,0,12.6,0,0,0.003,,,,Whole Midget Dills
Leite Integral (Agropur Inc. Division Natrel Usa),"{""Agropur Inc. Division Natrel Usa""}",outros,openfoodfacts,0024321915607,leite integral (agropur inc. division natrel usa),27.3,1.44,2.15,1.44,0,0,2.15,0.9,,Whole Milk (Agropur Inc. Division Natrel Usa)
Leite Integral (Big Y),"{""Big Y""}",outros,openfoodfacts,0018894303206,leite integral (big y),26.4,1.39,2.08,1.39,0,0,1.91,0.87,,Whole Milk (Big Y)
Leite Integral (Darigold),{Darigold},laticinios,openfoodfacts,0026400275619,leite integral (darigold),67,3.33,5.42,3.33,0,0.052,5,2.08,,Whole Milk (Darigold)
Leite Integral (FOOD LION),"{""FOOD LION""}",outros,openfoodfacts,0035826089748,leite integral (food lion),62.5,3.33,5,3.33,0,0.052,5,2.08,,Whole Milk (FOOD LION)
Leite Integral (Meadow Gold),"{""Meadow Gold""}",outros,openfoodfacts,0015700148136,leite integral (meadow gold),26.4,1.39,2.08,1.39,0,0,1.91,0.87,,Whole Milk (Meadow Gold)
Leite Integral (Richfood),{Richfood},outros,openfoodfacts,0011166700055,leite integral (richfood),26.4,1.39,2.08,1.39,0,0,1.91,0.87,,Whole Milk (Richfood)
Leite Integral (Simple Truth Organic),"{""Simple Truth Organic""}",outros,openfoodfacts,0011110797926,leite integral (simple truth organic),26.8,1.41,2.11,1.41,0,0,1.94,0.88,,Whole Milk (Simple Truth Organic)
Leite Integral (Smith Bros. Farms Inc.),"{""Smith Bros. Farms Inc.""}",outros,openfoodfacts,0034538531415,leite integral (smith bros. farms inc.),27.1,1.39,2.26,1.39,0,0,2.08,0.87,,Whole Milk (Smith Bros. Farms Inc.)
Queijo Cottage Integral,"{""Food Lion""}",outros,openfoodfacts,0035826000873,queijo cottage integral,93.1,10.8,3.85,3.85,0,0,2.31,2.63,,Whole Milk Cottage Cheese
Queijo Cottage Integral (FOOD LION),"{""FOOD LION""}",outros,openfoodfacts,0035826055156,queijo cottage integral (food lion),114.6,11.4,2.4,6.6,0,0.69,2,4.4,,Whole Milk Cottage Cheese (FOOD LION)
Queijo Mussarela Integral,"{Foodtown,""Foodtown  Inc.""}",outros,openfoodfacts,0011153960059,queijo mussarela integral,911,66.7,11.1,66.7,0,0.002,,44.4,,Whole Milk Mozzarella Cheese
Queijo Mussarela Integral (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826084064,queijo mussarela integral (food lion),300,20,3.33,23.3,0,0.633,,15,,Whole Milk Mozzarella Cheese (Food Lion)
Iogurte Natural Integral,"{Foodtown,""Foodtown  Inc.""}",outros,openfoodfacts,0011153073216,iogurte natural integral,30.9,1.94,2.72,1.36,0,0,2.52,0.87,,Whole Milk Plain Yogurt
Queijo Ricota Integral,{Lucerne},outros,openfoodfacts,0021130048328,queijo ricota integral,161,6.45,6.45,11.3,0,0.105,4.84,8.06,,Whole Milk Ricotta Cheese
Ricota Integral com Leite,"{Belgioioso,""Belgioioso Cheese  Inc.""}",outros,openfoodfacts,0031142001877,ricota integral com leite,478,33.3,11.1,33.3,0,0.001,11.1,22.2,,Whole Milk Ricotta Con Latte
Leite Integral Pasteurizado Vitamina D,"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826089786,leite integral pasteurizado vitamina d,62.5,3.33,5,3.33,0,0.052,5,2.08,,Whole Milk Vitamin D Pasteurized
Iogurte Integral,{Annie's},outros,openfoodfacts,0013562467792,iogurte integral,77.5,3.13,11,2.35,0,0,9.4,1.57,,Whole Milk Yogurt
Mix de Frutas Inteiras,{Roundy's},outros,openfoodfacts,0011150950312,mix de frutas inteiras,308,0,76.9,0,6.14,0,40,,,Whole Mix Fruit
Cogumelos Inteiros,{Foodtown},outros,openfoodfacts,0011153289747,cogumelos inteiros,15.1,1.51,2.27,0,0.78,0,0.76,,,Whole Mushrooms
Cogumelos Inteiros (Signature Kitchens),"{""Signature Kitchens""}",outros,openfoodfacts,0021130490165,cogumelos inteiros (signature kitchens),22.2,1.39,4.17,0,2.08,0,2.08,,,Whole Mushrooms (Signature Kitchens)
Batatas Novas Inteiras,"{""Del Monte"",""Del Monte Foods Inc.""}",outros,openfoodfacts,0024000053040,batatas novas inteiras,24,0.4,5.61,0,0.38,0,0.4,,,Whole New Potatoes
Batatas Novas Inteiras (Del Monte),"{""Del Monte"",""Del Monte Foods Inc.""}",outros,openfoodfacts,0024000085881,batatas novas inteiras (del monte),24,0.4,5.61,0,0.38,0,0.4,,,Whole New Potatoes (Del Monte)
Batatas Brancas Novas Inteiras,"{""Big Y""}",outros,openfoodfacts,0018894825340,batatas brancas novas inteiras,22,0.37,5.14,0,0.73,0,0.37,,,Whole New White Potatoes
Quiabo Inteiro,"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826042408,quiabo inteiro,38.8,1.39,8.31,0,2.82,0,2.76,,,Whole Okra
Cebolas Inteiras,"{""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894015888,cebolas inteiras,24.2,0.67,5.38,0,1.31,0,3.36,,,Whole Onions
Vagem Orgânica Inteira,"{""Earthbound Farm Organic""}",outros,openfoodfacts,0032601025113,vagem orgânica inteira,41.2,2.35,7.06,0,2.35,,2.35,,,Whole Organic Green Beans
Tomates Selecionados Descascados Inteiros,"{""Western Family""}",outros,openfoodfacts,0015400015561,tomates selecionados descascados inteiros,13.7,0.69,2.74,0,0.66,0,2.05,,,Whole Peeled Choice Tomatoes
Cogumelos Palha Descascados Inteiros,{Dynasty},outros,openfoodfacts,0011152161679,cogumelos palha descascados inteiros,39.3,4.84,3.63,0.6,2.42,0,,,,Whole Peeled Straw Mushrooms
Cogumelos Palha Descascados Inteiros (L & W),"{""L & W""}",outros,openfoodfacts,0024072000218,cogumelos palha descascados inteiros (l & w),13.2,1.65,1.65,0,1.64,0,,,,Whole Peeled Straw Mushrooms (L & W)
Tomates Descascados Inteiros,{Roundy's},outros,openfoodfacts,0011150045285,tomates descascados inteiros,16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes
Tomates Descascados Inteiros (Big Y Foods Inc.),"{""Big Y Foods  Inc.""}",outros,openfoodfacts,0018894765950,tomates descascados inteiros (big y foods inc.),16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes (Big Y Foods Inc.)
Tomates Descascados Inteiros (Big Y),"{""Big Y""}",outros,openfoodfacts,0018894765905,tomates descascados inteiros (big y),16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes (Big Y)
Tomates Descascados Inteiros (Del Monte),"{""Del Monte""}",outros,openfoodfacts,0024000508229,tomates descascados inteiros (del monte),19.1,0.69,4.1,0,0.66,0,2.05,,,Whole Peeled Tomatoes (Del Monte)
Tomates Descascados Inteiros (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800765146,tomates descascados inteiros (food club),16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes (Food Club)
Tomates Descascados Inteiros (Item de Restaurante),"{""Restaurant Item""}",outros,openfoodfacts,0035826094476,tomates descascados inteiros (item de restaurante),16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes (Restaurant Item)
Tomates Descascados Inteiros (Roundy's),{Roundy's},outros,openfoodfacts,0011150046268,tomates descascados inteiros (roundy's),16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes (Roundy's)
Tomates Descascados Inteiros (Sclafani),{Sclafani},outros,openfoodfacts,0030271025167,tomates descascados inteiros (sclafani),16.7,0.69,3.48,0,0.67,0,2.08,,,Whole Peeled Tomatoes (Sclafani)
Tomates Descascados Inteiros (Spartan),{Spartan},outros,openfoodfacts,0011213059709,tomates descascados inteiros (spartan),16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes (Spartan)
Tomates Descascados Inteiros (Sun Of Italy),"{""Sun Of Italy""}",outros,openfoodfacts,0033698815106,tomates descascados inteiros (sun of italy),19.1,1.36,3.41,0,0.66,0,2.74,,,Whole Peeled Tomatoes (Sun Of Italy)
Tomates Descascados Inteiros (Valu Time),"{""Valu Time""}",outros,openfoodfacts,0011225415906,tomates descascados inteiros (valu time),16.4,0.69,3.41,0,0.66,0,2.74,,,Whole Peeled Tomatoes (Valu Time)
Tomates Descascados Inteiros em Suco de Tomate,{Kroger},outros,openfoodfacts,0011110815101,tomates descascados inteiros em suco de tomate,16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes In Tomato Juice
Tomates Descascados Inteiros em Suco de Tomate (Kroger),{Kroger},outros,openfoodfacts,0011110815125,tomates descascados inteiros em suco de tomate (kroger),16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Peeled Tomatoes In Tomato Juice (Kroger)
Pimentas Pepperoncini Inteiras,"{""Big Y""}",outros,openfoodfacts,0018894103318,pimentas pepperoncini inteiras,51,0,12.7,0,0,0.004,,,,Whole Pepperoncini
Pimentas Pepperoncini Inteiras (B&G),{B&G},outros,openfoodfacts,0031500004755,pimentas pepperoncini inteiras (b&g),101,0,25.2,0,0,0.004,,,,Whole Pepperoncini (B&G)
Pimentas Pepperoncini Inteiras,{B&G},outros,openfoodfacts,0031500004786,pimentas pepperoncini inteiras,101,0,25.2,0,0,0.004,,,,Whole Pepperoncini Peppers
Pimentas Piquillo Inteiras,"{""Flora Fine Foods""}",outros,openfoodfacts,0020038005860,pimentas piquillo inteiras,64,0,16,0,4,0,12,,,Whole Piquillo Peppers
Picles de Pepino Polonês Inteiros,"{""Topco Associates  Inc.""}",outros,openfoodfacts,0011161143758,picles de pepino polonês inteiros,51,0,12.7,0,0,0.003,,,,Whole Polish Dill
Picles de Pepino Polonês Inteiros (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800598348,picles de pepino polonês inteiros (food club),50.4,0,12.6,0,0,0.003,,,,Whole Polish Dill (Food Club)
Batatas Inteiras,"{""Family Gourmet""}",outros,openfoodfacts,0032251053108,batatas inteiras,22,0.37,5.14,0,0.73,0,0.37,,,Whole Potatoes
Amêndoas Cruas Inteiras,"{""Tree Of Life  Inc.""}",bebidas,openfoodfacts,0030684009013,amêndoas cruas inteiras,643,21.43,17.86,53.57,10.7,,3.57,3.57,,Whole Raw Almonds
Gomos Inteiros de Mexerica em Calda Leve,"{""Food Lion""}",outros,openfoodfacts,0035826057921,gomos inteiros de mexerica em calda leve,51,0,12.8,0,0,0,11.4,,,Whole Segments Mandarin Oranges In Light Syrup
Batatas Pequenas Inteiras,{Roundy's},outros,openfoodfacts,0011150042628,batatas pequenas inteiras,25,0.42,5.83,0,0.84,0,0.42,,,Whole Small Potatoes
Ostras Defumadas Inteiras em Óleo de Semente de Algodão,"{""Western Family""}",outros,openfoodfacts,0015400035842,ostras defumadas inteiras em óleo de semente de algodão,234,16.6,13.8,12.5,0,0,,4.15,,Whole Smoked Oysters In Cottonseed Oil
Morangos Inteiros,"{""Simple Truth Organic""}",outros,openfoodfacts,0011110367419,morangos inteiros,35.7,0.71,9.29,0,2.14,,4.29,,,Whole Strawberries
Morangos Inteiros (Big Y),"{""Big Y""}",outros,openfoodfacts,0018894320418,morangos inteiros (big y),28.6,0.51,6.64,0,1,,4.59,,,Whole Strawberries (Big Y)
Morangos Inteiros (Food Lion),"{""Food Lion"",""Food Town Stores Inc.""}",outros,openfoodfacts,0035826092847,morangos inteiros (food lion),28.6,0.51,6.64,0,1.5,,3.06,,,Whole Strawberries (Food Lion)
Morangos Inteiros (Roundy's),{Roundy's},outros,openfoodfacts,0011150545044,morangos inteiros (roundy's),28.6,0.51,6.64,0,1,,4.59,,,Whole Strawberries (Roundy's)
Morangos Inteiros (Spartan),{Spartan},outros,openfoodfacts,0011213351261,morangos inteiros (spartan),28.6,0.51,6.64,0,1,,4.59,,,Whole Strawberries (Spartan)
Milho Doce em Grãos Inteiros em Salmoura,{Caribe},outros,openfoodfacts,0033903040101,milho doce em grãos inteiros em salmoura,65.1,1.78,11.8,1.18,1.77,0,9.47,,,Whole Sweet Kernel Corn In Brine
Pimentões Doces Inteiros,{B&G},outros,openfoodfacts,0031500004403,pimentões doces inteiros,101,0,25.2,0,0,0.004,,,,Whole Sweet Peppers
Picles Doces Inteiros,"{""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034085414,picles doces inteiros,51,0,12.7,0,0,0.002,,,,Whole Sweet Pickles
Leite Condensado Integral,"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826041159,leite condensado integral,333,7.69,56.4,7.69,0,0.09,53.8,3.85,,Whole Sweetened Condensed Milk
Filé de Tilápia Inteiro,{Roundy's},outros,openfoodfacts,0011150571012,filé de tilápia inteiro,125,11.4,0.99,8.43,0,0,0.49,0.99,,Whole Tilapia Fillet
Tomates Descascados Inteiros,"{""Food Lion""}",outros,openfoodfacts,0035826039873,tomates descascados inteiros,16.4,0.69,3.41,0,0.66,0,2.05,,,Whole Tomatoes Peeled
Cogumelo Palha Não Descascado Inteiro,"{""L & W""}",outros,openfoodfacts,0024072000225,cogumelo palha não descascado inteiro,13.2,1.65,1.65,0,1.64,0,,,,Whole Unpleeled Straw Mushroom
