name,aliases,category,source,external_id,search_text,calories_100g,protein_100g,carbs_100g,fat_100g,fiber_100g,sodium_100g,sugar_100g,saturated_fat_100g,brands,original_name_en
Tomato Puree (Sclafani),{Sclafani},outros,openfoodfacts,0030271025174,tomato puree (sclafani) sclafani,83.2,2.6,18.2,0,2.58,0,10.4,,,
Tomato Sauce,{Kroger},outros,openfoodfacts,0011110816351,tomato sauce kroger,24.6,1.64,4.92,0,1.64,0.016,3.28,,,
Tomato Sauce (Big Y),"{""Big Y""}",outros,openfoodfacts,0018894792338,"tomato sauce (big y) ""big y""",53.8,2.69,10.8,0,2.62,0,5.38,,,
Tomato Sauce (Contadina),{Contadina},outros,openfoodfacts,0024000394389,tomato sauce (contadina) contadina,53.8,2.69,10.8,0,2.62,0.001,5.38,,,
Tomato Sauce (Del Monte),"{""Del Monte""}",outros,openfoodfacts,0024000001942,"tomato sauce (del monte) ""del monte""",53.8,2.69,10.8,0,2.62,0,8.07,,,
Tomato Sauce (Family Gourmet),"{""Family Gourmet""}",outros,openfoodfacts,0032251018763,"tomato sauce (family gourmet) ""family gourmet""",53.8,2.69,10.8,0,2.62,0.001,5.38,,,
Tomato Sauce (Food City),"{""Food City""}",outros,openfoodfacts,0031903048981,"tomato sauce (food city) ""food city""",53.8,2.69,10.8,0,2.62,0.001,5.38,,,
Tomato Sauce (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800792128,"tomato sauce (food club) ""food club""",39.7,1.59,9.52,0,1.59,0.413,4.76,,,
Tomato Sauce (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826094421,"tomato sauce (food lion) ""food lion""",53.8,2.69,10.8,0,2.62,0.001,5.38,,,
Tomato Sauce (Full Circle),"{""Full Circle""}",outros,openfoodfacts,0036800043060,"tomato sauce (full circle) ""full circle""",53.8,2.69,10.8,0,2.62,0.001,10.8,,,
Tomato Sauce (Harmons),{Harmons},outros,openfoodfacts,0019646001012,tomato sauce (harmons) harmons,30.2,0,7.56,0,2.54,0.001,5.03,,,
Tomato Sauce (Kroger),{Kroger},outros,openfoodfacts,0011110816542,tomato sauce (kroger) kroger,39.7,1.59,9.52,0,1.59,0.413,4.76,,,
Tomato Sauce (Roundy's),{Roundy's},outros,openfoodfacts,0011150046848,tomato sauce (roundy's) roundy's,53.8,2.69,13.4,0,2.62,0.001,5.38,,,
Tomato Sauce (Spartan),{Spartan},outros,openfoodfacts,0011213079561,tomato sauce (spartan) spartan,53.8,2.69,10.8,0,2.62,0.001,5.38,,,
Tomato Sauce (Sun Of Italy),"{""Sun Of Italy""}",outros,openfoodfacts,0033698815090,"tomato sauce (sun of italy) ""sun of italy""",53.8,2.69,10.8,0,2.62,0.001,8.07,,,
Tomato Sauce (Valu Time),"{""Valu Time""}",outros,openfoodfacts,0011225415920,"tomato sauce (valu time) ""valu time""",53.8,0,13.4,0,2.62,0.001,8.07,,,
Tomato Sauce With Chili Seasonings,{Brooks},outros,openfoodfacts,0023000939354,tomato sauce with chili seasonings brooks,66.7,2.78,13.9,0,2.83,0.001,5.55,,,
Tomato Sauce With Chilli Seasonings In Sauce,{Brooks},outros,openfoodfacts,0023000939156,tomato sauce with chilli seasonings in sauce brooks,66.7,2.78,13.9,0,2.83,0.001,5.55,,,
Tomato Sauce With Natural Sea Salt,"{Contadina,""Contadina Foods  Inc.""}",outros,openfoodfacts,0024000343561,"tomato sauce with natural sea salt contadina,""contadina foods  inc.""",53.8,2.69,10.8,0,2.62,0.001,5.38,,,
"Tomato Sauce, No Salt Added",{Hunt's},bebidas,openfoodfacts,0027000852507,"tomato sauce, no salt added hunt's",40.3,0.97,8.06,0,3.23,0.024,4.84,,,
Tomato Soup,"{""Health Valley Organic""}",outros,openfoodfacts,0035742221062,"tomato soup ""health valley organic""",17.8,0.17,3.3,0.43,0.5,0,2.26,0.17,,
Tomato basil & garlic sauce,{Roundy's},massas,openfoodfacts,0011150084031,tomato basil & garlic sauce roundy's,62,1.56,9.38,1.95,2.3,0.328,7.03,,,
"Tomato basil pasta sauce, tomato basil","{""Safeway Kitchens"",Safeway,Signature}",massas,openfoodfacts,0021130494729,"tomato basil pasta sauce, tomato basil ""safeway kitchens"",safeway,signature",64,1.6,9.6,2,2.4,0.352,5.6,,,
"Tomato clam juice cocktail from concentrate with added ingredients, tomato clam","{""Food Club"",""Topco Associates  Inc.""}",bebidas,openfoodfacts,0036800109841,"tomato clam juice cocktail from concentrate with added ingredients, tomato clam ""food club"",""topco associates  inc.""",25,0.42,5,0,0,0.333,4.58,,,
Tomato cocktail bloody mary mix,"{""Mc. Ilhenny Co.""}",bebidas,openfoodfacts,0011210000216,"tomato cocktail bloody mary mix ""mc. ilhenny co.""",25,0.83,5.42,0.42,0.4,0.575,3.75,,,
"Tomato ketchup, tomato",{Heinz},outros,openfoodfacts,0013000626057,"tomato ketchup, tomato heinz",118,0,29.41,0,0,1.118,23.53,,,
Tomato sauce (Signature Kitchens),"{""Signature Kitchens""}",bebidas,openfoodfacts,0021130492039,"tomato sauce (signature kitchens) ""signature kitchens""",39.7,1.59,9.52,0,1.59,0.413,4.76,,,
"Tomato sauce with basil, garlic & oregano","{""Del Monte""}",bebidas,openfoodfacts,0024000510925,"tomato sauce with basil, garlic & oregano ""del monte""",32,1.59,6.35,0,1.6,0.381,3.17,,,
"Tomato sauce, tomato","{""Food Lion""}",bebidas,openfoodfacts,0035826101631,"tomato sauce, tomato ""food lion""",25,1.64,4.92,0,1.6,0.025,3.28,,,
"Tomato, garlic & onion chunky pasta sauce, tomato, garlic & onion","{""Food Club""}",outros,openfoodfacts,0036800351363,"tomato, garlic & onion chunky pasta sauce, tomato, garlic & onion ""food club""",55,1.56,10.16,1.56,1.6,0.344,7.03,,,
Tomatoes & Okra,{Allens},outros,openfoodfacts,0034700854106,tomatoes & okra allens,17.9,0,4.48,0,2.56,0,1.92,,,
Tomatoes Diced In Rich Juice,"{S&W,""S&W Fine Foods  Inc.""}",outros,openfoodfacts,0011194323837,"tomatoes diced in rich juice s&w,""s&w fine foods  inc.""",17.6,0.63,3.78,0,1.27,0,2.52,,,
"Tomatoes In Tomato Juice, Diced","{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110815231,"tomatoes in tomato juice, diced kroger,""the kroger co.""",21,0.83,4.13,0,0.8,0.151,2.48,,,
"Tomatoes diced with green bell pepper & onion, green bell pepper & onion",{S&W},bebidas,openfoodfacts,0011194552008,"tomatoes diced with green bell pepper & onion, green bell pepper & onion s&w",36,0.79,7.94,0,0.8,0.381,4.76,,,
"Tomatoes diced with roasted garlic, roasted garlic",{S&W},bebidas,openfoodfacts,0011194371210,"tomatoes diced with roasted garlic, roasted garlic s&w",25,0.85,5.08,0,0.8,0.203,2.54,,,
Tom’s Bacon Cheddar Fries,"{Tom's,""Snyder's-Lance  Inc.""}",acucares,openfoodfacts,0021900982173,"tom’s bacon cheddar fries tom's,""snyder's-lance  inc.""",535.7,7.14,57.14,32.14,3.6,0.786,3.57,1.79,,
Tom’s Nacho Rings,"{Tom's,""Snyder's-Lance  Inc.""}",acucares,openfoodfacts,0021900982012,"tom’s nacho rings tom's,""snyder's-lance  inc.""",571.4,7.14,46.43,46.43,0,1.143,3.57,3.57,,
Tonic Water,"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110492784,"tonic water kroger,""the kroger co.""",36.7,0,9.04,0,0,0.007,5.37,,,
Tonic Water (Big Win),"{""Big Win""}",outros,openfoodfacts,0011822589994,"tonic water (big win) ""big win""",16.2,0,4.05,0,0,0,4.05,,,
Tonic Water (Food Lion),"{""Food Lion""}",outros,openfoodfacts,0035826021779,"tonic water (food lion) ""food lion""",16.2,0,4.05,0,0,0,4.05,,,
Tonic Water (Giant Eagle),"{""Giant Eagle"",""Giant Eagle  Inc.""}",outros,openfoodfacts,0030034013844,"tonic water (giant eagle) ""giant eagle"",""giant eagle  inc.""",10.8,0,2.7,0,0,0,2.7,,,
Tonic Water (Kroger),"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110493408,"tonic water (kroger) kroger,""the kroger co.""",13.4,0,3.35,0,0,0,3.35,,,
Tonic Water (Refreshe),{Refreshe},outros,openfoodfacts,0021130252817,tonic water (refreshe) refreshe,16.9,0,4.23,0,0,0,4.23,,,
Tonic Water (Roundy's),{Roundy's},outros,openfoodfacts,0011150164887,tonic water (roundy's) roundy's,10.2,0,2.54,0,0,0,2.54,,,
Tonic Water (Spartan),{Spartan},outros,openfoodfacts,0011213086842,tonic water (spartan) spartan,10.8,0,2.7,0,0,0,2.7,,,
Tonic Water Contains Quinine,"{Refreshe,""Safeway  Inc.""}",outros,openfoodfacts,0021130252947,"tonic water contains quinine refreshe,""safeway  inc.""",11.4,0,2.86,0,0,0,2.86,,,
Tonic Water Contains Quinine (Food Town Stores Inc.),"{""Food Town Stores Inc.""}",outros,openfoodfacts,0035826080639,"tonic water contains quinine (food town stores inc.) ""food town stores inc.""",12.3,0,3.08,0,0,0,2.97,,,
"Tony packo's, hungarian salsa, medium","{""Tony Packo's""}",outros,openfoodfacts,0032063302012,"tony packo's, hungarian salsa, medium ""tony packo's""",31,0,6.25,0,3.1,0.562,3.12,,,
"Tony packo's, ketchup, sweet hot","{""Tony Packo's""}",outros,openfoodfacts,0032063301213,"tony packo's, ketchup, sweet hot ""tony packo's""",120,0,26.67,0,3.3,1.067,20,,,
"Tony packo's, pickles & peppers, sweet hots","{""Tony Packo's""}",acucares,openfoodfacts,0032063104012,"tony packo's, pickles & peppers, sweet hots ""tony packo's""",118,0,28.57,0,0,0.911,25,,,
"Tony packo's, sweet mix pickles & peppers, sweet mix","{""Tony Packo's""}",acucares,openfoodfacts,0032063109017,"tony packo's, sweet mix pickles & peppers, sweet mix ""tony packo's""",161,0,39.29,0,0,0.607,32.14,,,
"Tony's Tejas Salsa, Premium Homemade Salsa & Marinade, Original","{""Rainbow Games Inc""}",outros,openfoodfacts,0019962343438,"tony's tejas salsa, premium homemade salsa & marinade, original ""rainbow games inc""",32,2.13,6.38,0,2.1,0.119,2.13,,,
Tootsie roll midgees,"{""Holiday Candy Corp  Inc.""}",acucares,openfoodfacts,0023637461532,"tootsie roll midgees ""holiday candy corp  inc.""",350,0,70,7.5,0,0.025,50,1.25,,
Top'Ems Crispy Poblanos,{Kroger},outros,openfoodfacts,0011110868299,top'ems crispy poblanos kroger,571,0,42.86,42.86,0,0.357,,,,
Top'Ems Crispy Red Peppers,{Kroger},outros,openfoodfacts,0011110868220,top'ems crispy red peppers kroger,571,0,42.86,42.86,0,0.429,,,,
"Topcare, Tippy Toes, Baby Food Fruits & Veggies, Apple Broccoli",{Topco},outros,openfoodfacts,0036800403529,"topcare, tippy toes, baby food fruits & veggies, apple broccoli topco",45,0,12.12,0,2,0.005,11.11,,,
"Topcare, Tippy Toes, Fruits & Veggies Organic Baby Food",{Topco},outros,openfoodfacts,0036800403475,"topcare, tippy toes, fruits & veggies organic baby food topco",61,1.01,15.15,0,1,,9.09,,,
"Topcare, Tippy Toes, Fruits Baby Food, Banana Strawberry Blueberry",{Topco},outros,openfoodfacts,0036800403512,"topcare, tippy toes, fruits baby food, banana strawberry blueberry topco",71,1.01,18.18,0,2,,10.1,,,
"Topcare, Tippy Toes, Organic Fruit & Veggie Baby Food, Pear Pea Green Bean",{Topco},outros,openfoodfacts,0036800403543,"topcare, tippy toes, organic fruit & veggie baby food, pear pea green bean topco",61,1.01,14.14,0,3,,8.08,,,
"Tope Sabores, Orange Soda, Orange","{""Cia. Topo Chico  S.A.""}",bebidas,openfoodfacts,0021136015508,"tope sabores, orange soda, orange ""cia. topo chico  s.a.""",42,0,11.27,0,0,0.006,11.27,,,
Topioca Pudding Snacks,{Kroger},outros,openfoodfacts,0011110826350,topioca pudding snacks kroger,126,1.18,23.6,2.96,1.2,0,15.4,1.77,,
"Topo Chico, Carbonated Beverage, Apple","{""Cia. Topo Chico  S.A.""}",bebidas,openfoodfacts,0021136011579,"topo chico, carbonated beverage, apple ""cia. topo chico  s.a.""",49,0,12.24,0,0,0.011,12.24,,,
"Topo Chico, Carbonated Beverage, Pineapple","{""Cia. Topo Chico  S.A.""}",bebidas,openfoodfacts,0021136019575,"topo chico, carbonated beverage, pineapple ""cia. topo chico  s.a.""",49,0,10.97,0,0,0.008,10.97,,,
"Topo Chico, Carbonated Beverage, Strawberry","{""Cia. Topo Chico  S.A.""}",bebidas,openfoodfacts,0021136013573,"topo chico, carbonated beverage, strawberry ""cia. topo chico  s.a.""",49,0,12.24,0,0,0.011,12.24,,,
"Topo sabores, artificially flavored soda, peach, peach","{""Cia. Topo Chico  S.A.""}",bebidas,openfoodfacts,0021136014501,"topo sabores, artificially flavored soda, peach, peach ""cia. topo chico  s.a.""",51,0,12.96,0,0,0.006,12.68,,,
"Topo sabores, artificially flavored soda, pineapple, pineapple","{""Cia. Topo Chico  S.A.""}",bebidas,openfoodfacts,0021136019506,"topo sabores, artificially flavored soda, pineapple, pineapple ""cia. topo chico  s.a.""",39,0,9.86,0,0,0.006,9.86,,,
"Topo sabores, flavored soda, strawberry, strawberry","{""Cia. Topo Chico  S.A.""}",bebidas,openfoodfacts,0021136013504,"topo sabores, flavored soda, strawberry, strawberry ""cia. topo chico  s.a.""",42,0,10.99,0,0,0.006,10.99,,,
Toppables Smoked Sausage Slices,"{Armour,""Armour-Eckrich Meats Llc""}",outros,openfoodfacts,0027815020191,"toppables smoked sausage slices armour,""armour-eckrich meats llc""",377,16.6,2.76,33.2,0,0.001,1.39,11.1,,
"Tops, candies, filled raspberries","{Tops,""Holiday Candy Corp  Inc.""}",acucares,openfoodfacts,0023637461754,"tops, candies, filled raspberries tops,""holiday candy corp  inc.""",357,0,100,0,0,,71.43,,,
"Torn Ranch, Infused Milk Chocolate, Masala & Black Tea","{""Torn Ranch  Inc.""}",acucares,openfoodfacts,0036412003339,"torn ranch, infused milk chocolate, masala & black tea ""torn ranch  inc.""",500,3.57,39.29,39.29,0,0.054,35.71,21.43,,
"Torn Ranch, Milk Chocolate, Irish Cream & Coffee","{""Torn Ranch  Inc.""}",acucares,openfoodfacts,0036412075039,"torn ranch, milk chocolate, irish cream & coffee ""torn ranch  inc.""",536,7.14,57.14,32.14,3.6,0.054,50,17.86,,
"Torn Ranch, Snappy Ginger Cookies","{""Torn Ranch  Inc.""}",acucares,openfoodfacts,0036412009164,"torn ranch, snappy ginger cookies ""torn ranch  inc.""",393,3.57,64.29,14.29,25,0.375,28.57,8.93,,
Torte cake,{},acucares,openfoodfacts,0029519223120,torte cake,306,3.53,41.18,14.12,0,0.294,28.24,8.24,,
Tortellini,"{""Trader Joe's""}",bebidas,openfoodfacts,00079150,"tortellini ""trader joe's""",400,15.4,58.5,10.8,4.62,0.594,1.54,4.62,,
Tortellini (Carla's Pasta Inc.),"{""Carla's Pasta Inc.""}",outros,openfoodfacts,0021605078003,"tortellini (carla's pasta inc.) ""carla's pasta inc.""",142,5.61,21.9,3.57,1,0,0.51,1.79,,
Tortellini (Fresh Foods Market),"{""Fresh Foods Market""}",outros,openfoodfacts,0011110658708,"tortellini (fresh foods market) ""fresh foods market""",285,10,50,5,2,0,4,1.5,,
Tortellini (Safeway Inc.),"{""Safeway  Inc.""}",outros,openfoodfacts,0021130109395,"tortellini (safeway inc.) ""safeway  inc.""",221,10.1,32,5.89,1.65,0,0.84,2.94,,
Tortellini Salad,"{""Fresh Creative Foods""}",outros,openfoodfacts,0013454375228,"tortellini salad ""fresh creative foods""",143,4.08,17.9,6.12,2.07,0,1.53,1.28,,
Tortelloni With Cheese Home Made Style,"{""La Gustosa Food Products & Imports Co.  Inc.""}",outros,openfoodfacts,0015329000228,"tortelloni with cheese home made style ""la gustosa food products & imports co.  inc.""",251,11.7,42.3,3.91,1.59,0,2.35,1.96,,
Tortelloni With Ricotta & Spinach,{Flora},outros,openfoodfacts,0020038630161,tortelloni with ricotta & spinach flora,380,13.1,62.4,8.71,4.34,0.001,5.81,5.08,,
Tortilla,"{""Lunds & Byerlys""}",outros,openfoodfacts,0018169668559,"tortilla ""lunds & byerlys""",66,3.72,6.72,2.69,0.32,0,1.55,0.36,,
Tortilla (Food Club),"{""Food Club""}",outros,openfoodfacts,0036800405486,"tortilla (food club) ""food club""",513,12.7,79.7,15.9,3.21,0.001,3.2,6.37,,
Tortilla Chips,"{""Carmen's Chips  Inc.""}",acucares,openfoodfacts,0019458000180,"tortilla chips ""carmen's chips  inc.""",429,3.57,39.29,28.57,3.6,0.482,,3.57,,
Tortilla Chips (Gehl Foods Inc.),"{""Gehl Foods  Inc.""}",acucares,openfoodfacts,0036144055170,"tortilla chips (gehl foods inc.) ""gehl foods  inc.""",500,7.14,67.86,25,3.6,0.411,,5.36,,
Tortilla Chips Made With Organic Yellow Corn,"{""Rw Garcia Co. Inc."",""RW Garcia""}",acucares,openfoodfacts,0036593900069,"tortilla chips made with organic yellow corn ""rw garcia co. inc."",""rw garcia""",464,7.14,71.43,16.07,7.1,0.179,,1.79,,
"Tortilla Chips, Lime","{""Food Should Taste Good"",""Small Planet Foods  Inc.""}",acucares,openfoodfacts,0021908461250,"tortilla chips, lime ""food should taste good"",""small planet foods  inc.""",490,6.12,65.31,22.45,6.1,0.311,2.04,2.04,,
"Tortilla Chips, Made with Organic Blue Corn","{""Rw Garcia Co. Inc."",""RW Garcia""}",acucares,openfoodfacts,0036593900076,"tortilla chips, made with organic blue corn ""rw garcia co. inc."",""rw garcia""",464,10.71,67.86,17.86,7.1,0.179,,1.79,,
"Tortilla Chips, Nacho Cheese","{""Valu Time"",""Kingston Marketing Co""}",acucares,openfoodfacts,0011225123849,"tortilla chips, nacho cheese ""valu time"",""kingston marketing co""",500,7.14,60.71,28.57,3.6,0.725,3.57,3.57,,
"Tortilla Chips, Restaurant Style",{Kroger},acucares,openfoodfacts,0011110091147,"tortilla chips, restaurant style kroger",500,7.14,67.86,21.43,6.9,0.304,,3.57,,
Tortilla Crusted Tilapia Fillets,"{""Sea Cuisine"",""High Liner Foods""}",outros,openfoodfacts,0035493894676,"tortilla crusted tilapia fillets ""sea cuisine"",""high liner foods""",158,9.44,13.9,7.19,0.47,0,0.9,0.45,,
Tortilla Soup Starter,"{""Taylor Farms""}",outros,openfoodfacts,0030223006961,"tortilla soup starter ""taylor farms""",79.5,1.39,13.8,2.07,2.82,0,2.76,,,
Tortilla chips (Food Lion),"{""Food Lion""}",acucares,openfoodfacts,0035826083937,"tortilla chips (food lion) ""food lion""",500,7.14,64.29,25,3.6,0.75,3.57,3.57,,
Tortilla chips (Food Should Taste Good),"{""Food Should Taste Good"",""Small Planet Foods  Inc.""}",acucares,openfoodfacts,0021908812656,"tortilla chips (food should taste good) ""food should taste good"",""small planet foods  inc.""",500,7.14,64.29,21.43,7.1,0.429,7.14,1.79,,
Tortilla chips (Food Town Stores Inc.),"{""Food Town Stores Inc.""}",acucares,openfoodfacts,0035826083968,"tortilla chips (food town stores inc.) ""food town stores inc.""",500,7.14,67.86,21.43,7.1,0.304,,3.57,,
Tortilla chips (Kroger),{Kroger},acucares,openfoodfacts,0011110168009,tortilla chips (kroger) kroger,533,6.67,56.67,30,3.3,0.667,3.33,5,,
"Tortilla chips, made with pumpkin, cinnamon and nutmeg","{""Food Should Taste Good"",""Small Planet Foods  Inc.""}",acucares,openfoodfacts,0021908483184,"tortilla chips, made with pumpkin, cinnamon and nutmeg ""food should taste good"",""small planet foods  inc.""",464,7.14,64.29,21.43,7.1,0.286,7.14,1.79,,
Tortillas Caseras,"{""La Banderita Sabrosisimas""}",outros,openfoodfacts,0027331011468,"tortillas caseras ""la banderita sabrosisimas""",509,11.8,78.1,16.6,4.77,0.001,4.74,4.74,,
Tortis tricolores aux légumes du soleil,"{""Marks and Spencer""}",carnes,openfoodfacts,00024600,"tortis tricolores aux légumes du soleil ""marks and spencer""",96,3.5,15,2,0,0.136,1.8,0.4,,
"Toschi, Candied Orange Peels In Syrup","{""Toschi Vignola S.R.L.""}",bebidas,openfoodfacts,0027484112180,"toschi, candied orange peels in syrup ""toschi vignola s.r.l.""",300,0,70,0,0,0.033,60,,,
Tostadas,"{""Los Pericos""}",outros,openfoodfacts,0010609627140,"tostadas ""los pericos""",551,0,63,31.5,0,0.63,,27.6,,
Tostitos Original Restaurant Style Tortilla Chips 18 Ounce Party Size Plastic Bag,"{Tostitos,FritoLay}",acucares,openfoodfacts,0028400083133,"tostitos original restaurant style tortilla chips 18 ounce party size plastic bag tostitos,fritolay",500,7.14,67.86,25,3.6,0.411,,3.57,,
Totelloni cheese,"{Flora,""Flora Fine Foods""}",bebidas,openfoodfacts,0020038630178,"totelloni cheese flora,""flora fine foods""",304,11.2,52,7.2,3.2,0.832,4.8,4,,
"Trader joe's, quiche, spinach, mushroom & cheese","{""Trader Joe's"",""Napoli's Italian Bakery""}",outros,openfoodfacts,00079204,"trader joe's, quiche, spinach, mushroom & cheese ""trader joe's"",""napoli's italian bakery""",271,11.76,22.35,15.29,1.8,0.429,3.53,8.82,,
"Tradewinds, Sweet Iced Tea","{""Citrus World Inc.""}",bebidas,openfoodfacts,0016300210018,"tradewinds, sweet iced tea ""citrus world inc.""",29,0,7.92,0,0,0.004,7.92,,,
Traditional,"{""Vita Speciality Foods""}",outros,openfoodfacts,0020023041019,"traditional ""vita speciality foods""",88.9,0,22.2,0,11,0.001,11.1,,,
Traditional Breakfast Sausage Links,"{""Simple Truth Organic""}",outros,openfoodfacts,0011110970404,"traditional breakfast sausage links ""simple truth organic""",218,23.6,1.82,12.7,0,1,,4.55,,
Traditional Cocktail Sauce,"{""Robert Rothschild Farm""}",outros,openfoodfacts,0011246543596,"traditional cocktail sauce ""robert rothschild farm""",147,2.3,34.4,0,4.55,0.001,25.3,,,
Traditional Corned Beef Hash,"{""Western Family""}",outros,openfoodfacts,0015400018579,"traditional corned beef hash ""western family""",68.9,3.59,3.95,4.31,0.34,0,0.18,1.97,,
Traditional Enchilada Sauce,"{""A La Orden""}",outros,openfoodfacts,0011110873309,"traditional enchilada sauce ""a la orden""",69.5,0,11.1,2.78,2.83,0.001,2.78,,,
Traditional Enchilada Sauce (A La Orden),"{""A La Orden""}",outros,openfoodfacts,0011110876713,"traditional enchilada sauce (a la orden) ""a la orden""",69.5,0,11.1,2.78,2.83,0.001,2.78,,,
Traditional Favorites Broccoli Spears,{Kroger},outros,openfoodfacts,0011110870285,traditional favorites broccoli spears kroger,30.3,2.53,5.04,0,2.47,0,2.53,,,
Traditional Favorites Cut Leaf Spinach,{Kroger},outros,openfoodfacts,0011110897398,traditional favorites cut leaf spinach kroger,30.5,3.05,4.57,0,1.48,0,1.52,,,
Traditional Flatbread Pizza,"{""Giant Eagle""}",outros,openfoodfacts,0030034082819,"traditional flatbread pizza ""giant eagle""",169,6.35,18.4,7.76,0.67,0.001,1.41,3.18,,
Traditional Flatbread Pizza (Giant Eagle),"{""Giant Eagle""}",outros,openfoodfacts,0030034082826,"traditional flatbread pizza (giant eagle) ""giant eagle""",152,5.54,11.9,9.1,0.38,0,0.4,3.96,,
Traditional Gourmet Portabella Mushrooms,"{""Taylor Fresh Foods  Inc.""}",outros,openfoodfacts,0030223006985,"traditional gourmet portabella mushrooms ""taylor fresh foods  inc.""",70.8,6.27,7.04,1.96,3.1,0,2.35,1.57,,
Traditional Greek Nonfat Yogurt,{Roundy's},outros,openfoodfacts,0011150505918,traditional greek nonfat yogurt roundy's,56.9,5.78,8.45,0,0.47,0,8,,,
Traditional Greek Nonfat Yogurt (Roundy's),{Roundy's},outros,openfoodfacts,0011150506007,traditional greek nonfat yogurt (roundy's) roundy's,37.3,6.67,2.67,0,0.47,0,2.67,,,
"Traditional Greek Nonfat Yogurt, Strawberry Banana",{Roundy's},outros,openfoodfacts,0011150506106,"traditional greek nonfat yogurt, strawberry banana roundy's",80,8,12.67,0,0.7,0.058,12,,,
Traditional Greek Yogurt,{Dannon},outros,openfoodfacts,0036632018397,traditional greek yogurt dannon,71.1,4.89,8.89,1.78,0,0,8.45,1.11,,
Traditional Greek Yogurt (Dannon),{Dannon},outros,openfoodfacts,0036632018496,traditional greek yogurt (dannon) dannon,69.5,4.89,8,2,0,0,7.55,1.33,,
Traditional Greek Yogurt (The Dannon Company Inc.),"{""The Dannon Company  Inc.""}",outros,openfoodfacts,0036632018533,"traditional greek yogurt (the dannon company inc.) ""the dannon company  inc.""",69.5,4.89,8,2,0,0,7.55,1.33,,
Traditional Greek Yogurt Dips,"{""The Dannon Company  Inc.""}",outros,openfoodfacts,0036632019073,"traditional greek yogurt dips ""the dannon company  inc.""",252,20.2,20.2,10.1,0,0.002,20.2,5.05,,
Traditional Guacamole,{Peakfection},outros,openfoodfacts,0011110741394,traditional guacamole peakfection,678,11.1,33.3,55.6,22.3,0.001,,11.1,,
Traditional Horchata,"{""Steuben Foods Inc.""}",outros,openfoodfacts,0018944116008,"traditional horchata ""steuben foods inc.""",17.5,0.46,3.66,0.12,0,0,3.43,0.06,,
Traditional Horchata (Steuben Foods Inc.),"{""Steuben Foods Inc.""}",outros,openfoodfacts,0018944116015,"traditional horchata (steuben foods inc.) ""steuben foods inc.""",18.5,0.46,3.77,0.17,0,0,3.43,0.12,,
Traditional Ice Cream Roll,"{""Slice Mmms""}",acucares,openfoodfacts,0016264007051,"traditional ice cream roll ""slice mmms""",247,4.11,31.51,12.33,1.4,0.144,21.92,8.22,,
Traditional Italian Tangg Mediterranean Herb Dressing,"{""Western Family""}",outros,openfoodfacts,0015400050883,"traditional italian tangg mediterranean herb dressing ""western family""",820,0,29.3,78.1,0,0.005,19.5,9.75,,
Traditional Italian Tangy Mediterranean Herb Dressing,"{""Western Family""}",outros,openfoodfacts,0015400050821,"traditional italian tangy mediterranean herb dressing ""western family""",178,0,44.4,0,0,0.004,33.3,,,
Traditional Lasagna With Meat Sauce,"{""Smart Ones""}",outros,openfoodfacts,0025800026586,"traditional lasagna with meat sauce ""smart ones""",37.2,1.7,5.56,0.91,0.67,0,1.02,0.51,,
Traditional Lower Sodium Turkey Breast,"{Kroger,""The Kroger Co.""}",outros,openfoodfacts,0011110974594,"traditional lower sodium turkey breast kroger,""the kroger co.""",415,63.8,25.5,6.39,0,0.003,12.7,,,
Traditional Macaroni & Cheese (Taylor Farms),"{""Taylor Farms""}",outros,openfoodfacts,0030223008972,"traditional macaroni & cheese (taylor farms) ""taylor farms""",147,6.09,20.8,4.43,0.84,0,1.66,2.49,,
Traditional Macaroni Salad,{Kroger},outros,openfoodfacts,0011110741738,traditional macaroni salad kroger,169,2.55,16.8,10.2,1,0,5.1,1.53,,
Traditional Macaroni Salad (Kroger),{Kroger},outros,openfoodfacts,0011110991911,traditional macaroni salad (kroger) kroger,169,2.55,16.8,10.2,1,0,5.1,1.53,,
Traditional Mashed Potatoes,"{""Northern Star Co.""}",outros,openfoodfacts,0020169222174,"traditional mashed potatoes ""northern star co.""",87.8,1.95,9.76,4.56,0.65,0,1.3,2.6,,
Traditional Minestrone Soup,"{""Don Pomodoro""}",outros,openfoodfacts,0033157480043,"traditional minestrone soup ""don pomodoro""",44.5,1.17,4.33,2.5,0.98,0,1.33,0.34,,
Traditional Naan Authentic Flatbreads,"{""La Brea Bakery"",""Aryzta  Llc""}",outros,openfoodfacts,0013087209419,"traditional naan authentic flatbreads ""la brea bakery"",""aryzta  llc""",269,8.68,49.9,3.8,3.23,0.001,3.25,1.62,,
Traditional Pasta Sauce,{Kroger},outros,openfoodfacts,0011110857071,traditional pasta sauce kroger,50.3,1.22,7.94,1.52,1.8,0,5.49,,,
Traditional Pasta Sauce (Anna Lisa),"{""Anna Lisa""}",outros,openfoodfacts,0013964273519,"traditional pasta sauce (anna lisa) ""anna lisa""",50.8,0.78,10.2,0.78,4.69,0,2.35,,,
